label,C ,C#,D ,D#,E ,F ,F#,G ,G#,A ,A#,B 
D# Maj,0.797620577,1.129010447,2.594246889,3.657115566,2.714480557,1.02938319,1.512393749,3.125914797,2.515969945,1.949724269,1.990333554,1.598021547
D# Maj,0.536945442,0.622153614,2.205369043,4,2.425610091,0.630596357,1.306280657,2.798638154,1.924572024,1.428151371,2.160809745,1.343015391
D# Maj,0.36618361,0.400099236,2.10172589,4,2.282551951,0.47807548,1.252959064,2.639339162,1.625806955,1.188454192,2.195416473,1.275193759
D# Maj,0.280802129,0.312513257,2.113971579,4,2.246473069,0.435088934,1.275657347,2.584999375,1.582775199,1.162602301,2.13586218,1.21538803
D# Maj,0.251102005,0.273053464,2.064993594,4,2.256404223,0.41127627,1.303701169,2.62227373,1.607980854,1.100459867,2.149100049,1.212362128
D# Maj,0.233791422,0.243373904,2.057942553,4,2.258659686,0.397923716,1.301023442,2.645184693,1.607913691,1.120738731,2.122733966,1.199799643
D# Maj,0.2260469,0.230423106,2.054692146,4,2.266380739,0.39180956,1.304109033,2.675264802,1.632422383,1.075819235,2.122242533,1.174135363
D# Maj,0.230759795,0.238293494,2.017124563,4,2.272717221,0.384257702,1.324334213,2.74189995,1.675793745,1.064680489,2.162486907,1.2021128
D# Maj,0.226520145,0.24797857,2.059954256,4,2.233402992,0.377320973,1.321603057,2.753644131,1.684339584,1.075036525,2.138419587,1.184523118
D# Maj,0.243084179,0.266831277,2.098322416,4,2.194888403,0.367162895,1.318097234,2.763133134,1.702015515,1.026841149,2.131672459,1.166989619
D# Maj,0.290794879,0.312630825,2.130230095,4,2.199753749,0.376655141,1.331771197,2.818584782,1.732561845,1.132613638,2.151268652,1.221419553
D# Maj,0.350112747,0.410573294,2.292297237,4,2.246156924,0.456541898,1.320533667,2.93807719,1.793880815,1.157243565,2.197498968,1.293869701
D# Maj,0.675790466,0.783965925,2.612877301,3.878971623,2.431783565,0.744188344,1.404499807,3.249985348,2.123835407,1.372960373,2.176003475,1.524689229
D# Maj,1.106239602,1.325829985,2.913946106,3.353965272,2.569611095,1.067439524,1.53608359,3.562319199,2.636794077,1.692807039,1.881434005,1.789624495
D# Maj,0.831512448,1.024647069,2.890838458,3.750737741,2.689659615,1.262735533,1.298244963,2.369052751,1.635319487,1.450135762,2.534396595,1.754442344
D# Maj,0.518551522,0.616874552,2.367773583,4,2.720333791,0.818065526,0.986307321,2.034125302,1.40424045,1.144431947,2.3842062,1.487547991
D# Maj,0.346414315,0.333168265,2.022221981,4,2.499016365,0.496941676,0.78179112,1.740568379,1.172138027,1.015558045,2.121770383,1.292253634
D# Maj,0.268553924,0.240217381,1.935431134,4,2.362024988,0.38369206,0.764989058,1.635185753,1.110107126,0.928080817,2.013466579,1.193727456
D# Maj,0.231908438,0.210909928,1.916386705,4,2.312467978,0.354240458,0.741517872,1.619806142,1.06639392,0.923294283,1.976120061,1.169682393
D# Maj,0.213972228,0.206107899,1.913670715,4,2.301729253,0.344423859,0.724364954,1.625764408,1.061140346,0.903646352,1.963742842,1.158798622
D# Maj,0.207520063,0.206747179,1.898955003,4,2.309826608,0.345110912,0.714328731,1.633969432,1.061966527,0.878242199,1.952294401,1.135259628
D# Maj,0.208883974,0.203385182,1.89073666,4,2.322003232,0.355932215,0.718007658,1.650180887,1.064250061,0.898915999,1.955029701,1.158986818
D# Maj,0.204182634,0.197727234,1.882744005,4,2.336861121,0.363641304,0.725433755,1.674241251,1.096609355,0.865740349,1.963655797,1.152291659
D# Maj,0.208320159,0.188785299,1.86627217,4,2.332453444,0.374231675,0.739519507,1.700601184,1.095862935,0.915217018,1.955616333,1.152553424
D# Maj,0.226372004,0.195127602,1.843556961,4,2.305588809,0.38203003,0.760639522,1.712965005,1.121540945,0.893738248,1.979798301,1.183006075
D# Maj,0.262720458,0.225496126,1.813088301,4,2.3211158,0.40674527,0.814576197,1.659609008,1.133443429,0.954619873,1.971438099,1.157673306
D# Maj,0.343953755,0.297059146,1.746908952,4,2.489115116,0.609467587,0.934339336,1.533553085,1.123707061,1.047514891,1.949359019,1.14287746
D# Maj,0.496030676,0.430277629,1.627958235,3.97774307,2.914626308,1.06541998,1.128319688,1.367258156,1.191809801,1.006120972,1.960036003,1.091977863
D# Maj,0.828937636,1.056920549,2.08283146,3.228006493,2.613362309,1.404168403,2.399945577,3.46132612,2.150178991,2.754427242,2.916928827,2.048016395
D# Maj,0.60116747,0.760327173,2.224624034,3.341224849,2.251017398,1.128541895,1.852249842,3.081475858,1.937738432,2.396617718,3.505309766,2.153290013
D# Maj,0.438714686,0.556278099,2.23121993,3.313831769,1.884125255,0.774704035,1.480022388,2.711858144,1.627931005,2.254858299,4,2.248104055
D# Maj,0.296498231,0.419774039,2.182895234,3.273993411,1.70951199,0.608326261,1.365734542,2.516882064,1.426832905,2.074773171,4,2.184881856
D# Maj,0.266451743,0.354334499,2.164866109,3.286192877,1.665132799,0.553810076,1.343057282,2.476833074,1.385176621,2.111345618,4,2.184124312
D# Maj,0.263616161,0.328646328,2.168798142,3.306259648,1.640549232,0.514445434,1.334429649,2.448977734,1.354109061,2.145557969,4,2.188551217
D# Maj,0.255465591,0.297508248,2.174574317,3.312627024,1.645826388,0.507760197,1.329598245,2.403961307,1.322381518,2.151011226,4,2.191181713
D# Maj,0.263358506,0.297446074,2.16974859,3.306505192,1.648865858,0.495494881,1.313144948,2.350225689,1.294029909,2.127986073,4,2.168060309
D# Maj,0.270487283,0.325158865,2.21899239,3.339117175,1.668110275,0.495160385,1.311184984,2.301839238,1.280107188,2.094025064,4,2.148590265
D# Maj,0.285310055,0.356773284,2.258503074,3.367866282,1.691921595,0.507730794,1.317603876,2.274690722,1.284971225,2.091496285,4,2.141661922
D# Maj,0.325689801,0.410635954,2.26017287,3.355132166,1.729148743,0.530161986,1.33316522,2.262387649,1.292172311,2.120632765,4,2.165519143
D# Maj,0.396392843,0.505786979,2.192122583,3.277401705,1.794322987,0.594975972,1.377863754,2.280891487,1.320819113,2.158917082,4,2.197886628
D# Maj,0.516649621,0.664991922,2.011938187,3.153620858,1.950157738,0.759033379,1.455947451,2.258764129,1.392019095,2.236329196,4,2.267298132
D# Maj,0.763743501,0.878523581,1.770791456,3.063403799,2.235040254,1.064040962,1.400737138,2.082565796,1.519074142,2.194560616,4,2.302473497
D# Maj,0.778092562,1.03904047,2.484411096,3.508193336,2.558735672,1.343826508,2.438688389,2.998237314,2.484762669,2.448986638,3.125768388,1.703102751
D# Maj,0.491844155,0.70517148,2.633115218,3.884687669,2.445025818,0.800540751,2.111510978,3.467450146,2.046623478,1.839730352,3.098167641,1.737898147
D# Maj,0.305795991,0.427825641,2.563054378,4,2.184001739,0.456847372,1.821566726,3.209682768,1.723320516,1.635323757,2.780595652,1.515713397
D# Maj,0.209702985,0.294140633,2.507623066,4,2.056419514,0.335775466,1.672623691,3.007835141,1.574478906,1.517497447,2.620576348,1.3971564
D# Maj,0.153479266,0.24109833,2.481494488,4,2.01201728,0.293005415,1.627676723,2.930760548,1.529286331,1.444869906,2.562264477,1.328328071
D# Maj,0.134509772,0.22138352,2.460567385,4,2.004101945,0.277347435,1.60319342,2.864805938,1.493401993,1.390210575,2.548476793,1.294465366
D# Maj,0.127649434,0.209844216,2.441060556,4,1.984951796,0.266008554,1.566481893,2.781668867,1.455531362,1.368783519,2.547700561,1.285979505
D# Maj,0.125267056,0.206065407,2.429387561,4,1.96523958,0.259051755,1.52762145,2.702435182,1.41961519,1.386868046,2.547472006,1.294272715
D# Maj,0.128239154,0.20525241,2.423535737,4,1.958682824,0.267894165,1.503782268,2.652513182,1.393294426,1.438558271,2.560695705,1.313070331
D# Maj,0.146255477,0.220983705,2.429812731,4,1.957402188,0.283354515,1.484402336,2.620280702,1.379154839,1.483003235,2.580127494,1.340664509
D# Maj,0.190889019,0.273051459,2.425811823,4,1.99052115,0.316098876,1.481604972,2.609532171,1.384644759,1.510953611,2.61847127,1.38320736
D# Maj,0.263368911,0.37728899,2.378616182,4,2.101879999,0.407132573,1.54077909,2.648945973,1.438130723,1.56037992,2.712148057,1.469956499
D# Maj,0.369628408,0.594839466,2.188286946,4,2.448589559,0.682022331,1.776370119,2.767068957,1.475025277,1.644682976,2.869423336,1.683999879
D# Maj,0.618430932,0.920435623,1.812921033,3.928179612,2.95782492,1.227338234,2.189057209,2.873139323,1.549519974,1.5507195,2.825233471,2.034482334
D# Maj,0.926649418,0.854782707,2.182980343,3.703403463,2.465530997,1.066720068,0.962782986,1.025051883,1.053410282,2.958334737,3.581504158,2.095384501
D# Maj,0.419968341,0.464981446,2.230190892,3.657954518,2.171208982,0.887338621,0.93466745,0.984588578,0.679181955,2.517827626,3.969241063,2.204009501
D# Maj,0.196888913,0.286520982,2.074350185,3.488370054,2.017722787,0.749176642,0.903308998,1.045504047,0.59232548,2.295030476,4,2.039434987
D# Maj,0.174361049,0.26994479,1.994946298,3.406636577,1.970699111,0.685007867,0.886914209,1.13003633,0.602904883,2.226270856,4,1.999079511
D# Maj,0.177432312,0.228538258,1.934434877,3.368941962,1.90798432,0.66094135,0.840986164,1.12537018,0.593253807,2.228716967,4,2.000498113
D# Maj,0.171640653,0.196409758,1.884207901,3.353894913,1.801016604,0.624312238,0.828401294,1.110071566,0.582910287,2.230135207,4,2.006296776
D# Maj,0.167073378,0.17981618,1.870778162,3.353787113,1.68258926,0.593729253,0.795231004,1.105069957,0.570840767,2.228518054,4,2.012518474
D# Maj,0.171049728,0.171033172,1.883308814,3.358375699,1.609961731,0.567735046,0.74764212,1.088333611,0.561233487,2.224786211,4,2.017606962
D# Maj,0.173888451,0.176831115,1.899753855,3.356803312,1.609089496,0.552386346,0.696557651,1.070890175,0.548732903,2.21377273,4,2.021102753
D# Maj,0.185380774,0.192705802,1.930668603,3.36194909,1.681679057,0.558718617,0.661872993,1.056158197,0.542013445,2.204635699,4,2.022429592
D# Maj,0.20304821,0.213402322,1.952085972,3.375152775,1.781732909,0.578873543,0.64772082,1.03815013,0.542191445,2.213425852,4,2.019615205
D# Maj,0.221650282,0.24011263,1.96343301,3.383074057,1.872178969,0.610741409,0.637252863,1.040740966,0.553932831,2.231555548,4,2.049730503
D# Maj,0.342124669,0.347343596,1.938900414,3.368111106,1.97241808,0.676295342,0.644534068,1.03918613,0.619322246,2.265007329,4,2.076830708
D# Maj,0.61997872,0.709507678,1.812544851,3.066977279,2.112227622,0.742765576,0.669466658,1.023399751,0.73708964,2.166679113,4,2.086348503
D# Maj,0.542216384,0.620245858,2.336996356,3.331562952,1.696427252,0.991036103,1.145029749,1.537186419,1.131519065,2.578445928,4,2.19295187
D# Maj,0.294863319,0.377983955,2.004372762,3.175885694,1.580022232,0.75555538,1.009813151,1.356177469,0.798782081,2.332235961,4,2.020759953
D# Maj,0.247117057,0.266176581,1.876524017,3.183434002,1.56520436,0.666824632,0.980531212,1.278337469,0.666182125,2.220498938,4,2.055400583
D# Maj,0.21243549,0.218719949,1.84094503,3.182448403,1.620111074,0.639176648,0.946302323,1.23425519,0.620732814,2.190412992,4,2.070834487
D# Maj,0.195382252,0.189489796,1.827184788,3.195291526,1.728792029,0.633005014,0.919130839,1.228734906,0.614085181,2.183986075,4,2.065145607
D# Maj,0.175572599,0.171089748,1.820963953,3.215048606,1.823239239,0.636045224,0.900299585,1.239904993,0.610263841,2.177902488,4,2.063032388
D# Maj,0.176801721,0.168147155,1.82253299,3.225243467,1.867552172,0.634362242,0.892881851,1.248143975,0.608653566,2.192018319,4,2.06494701
D# Maj,0.181214585,0.179377143,1.835639751,3.242170958,1.860652959,0.626968352,0.896056097,1.254648789,0.605678678,2.204432518,4,2.063610627
D# Maj,0.180642471,0.197092621,1.852902094,3.258692009,1.813877767,0.61887798,0.880321835,1.243085969,0.604765717,2.199970713,4,2.053287068
D# Maj,0.189924855,0.210942235,1.888089615,3.290925835,1.730188753,0.599358895,0.861821961,1.22258665,0.603494345,2.211335349,4,2.039960934
D# Maj,0.183950089,0.218304951,1.921686187,3.326885977,1.654630272,0.593099369,0.869001773,1.203341536,0.604679905,2.212434367,4,2.021721951
D# Maj,0.195140879,0.230732355,1.948584577,3.378495077,1.630382274,0.61766749,0.919866461,1.237953299,0.659340518,2.271385189,4,2.043146457
D# Maj,0.468029648,0.468162376,2.20391123,3.47571492,1.883413506,0.855422248,1.198474616,1.417846143,0.856947299,2.65731519,4,2.181769942
D# Maj,0.981816635,0.932954377,2.386166172,3.111464948,2.376038452,1.469028433,1.570677766,1.63855879,1.365336514,3.10388347,3.445700025,2.257977333
D# Maj,1.119684306,1.514962358,2.495875813,3.743774275,3.302031416,1.46282765,0.987009011,0.949016424,0.801207188,1.660690357,2.68938782,1.852031175
D# Maj,0.864207626,1.069841975,2.474323169,4,2.85359264,0.962477135,0.736374371,0.690868389,0.54900304,1.377163996,2.380737367,1.581253415
D# Maj,0.585921179,0.653582547,2.34406173,4,2.418860334,0.587987877,0.512807459,0.509804488,0.377222881,1.094535929,1.99256134,1.269332071
D# Maj,0.433767315,0.452623609,2.258431271,4,2.234933042,0.43384648,0.411055178,0.423099227,0.289365157,0.955308604,1.796333357,1.091831716
D# Maj,0.346531986,0.370621817,2.199537878,4,2.166283762,0.393556096,0.363943771,0.383774299,0.247563336,0.883376837,1.686176011,0.987792533
D# Maj,0.305395515,0.352098991,2.166937257,4,2.145212631,0.369286778,0.304859927,0.361311661,0.208021596,0.843121985,1.618898005,0.917944988
D# Maj,0.293872896,0.343784982,2.15911926,4,2.136903097,0.347199304,0.27117282,0.332497667,0.186325821,0.812017536,1.564797409,0.872648391
D# Maj,0.298062217,0.336758855,2.154203294,4,2.134759157,0.332012394,0.250140234,0.314611661,0.17655885,0.788019003,1.516917541,0.848474476
D# Maj,0.298663458,0.327671805,2.162010159,4,2.143755197,0.327597534,0.245534839,0.30720569,0.169249655,0.775250515,1.479318453,0.829924861
D# Maj,0.300518203,0.316115614,2.178915324,4,2.154821386,0.324305811,0.270778257,0.296482943,0.169650431,0.767034283,1.451417841,0.829349174
D# Maj,0.312628018,0.319519029,2.189010147,4,2.161047134,0.325860317,0.278564214,0.295762718,0.175729349,0.771459223,1.442174862,0.847616587
D# Maj,0.342438155,0.354211217,2.182387509,4,2.187550001,0.342131636,0.301826339,0.308505571,0.202452568,0.794639865,1.456130046,0.889558461
D# Maj,0.422326152,0.486870987,2.206768244,4,2.31525124,0.450752337,0.383729862,0.357427962,0.268799409,0.863859258,1.512385171,0.989248732
D# Maj,0.683564844,0.867998453,2.489356551,4,2.624164052,0.763518349,0.523004082,0.472543667,0.429914265,0.932543232,1.623662068,1.13171641
D# min,0.522268602,0.976320214,2.766983252,3.759647688,2.786633446,1.450514438,1.077255082,0.891960966,0.876813407,1.288899186,1.370263898,0.838650872
D# min,0.421276981,0.508785134,2.319718814,4,2.526384281,0.869597571,0.762392091,0.637254487,0.534573342,1.010806201,1.480083706,0.884835052
D# min,0.329987455,0.360432132,2.208271369,4,2.1855139,0.8308013,0.999430982,0.674033581,0.392676531,0.884806726,1.535501471,0.917902472
D# min,0.308031556,0.384269636,2.235390506,4,2.075329937,1.073223395,1.482027248,0.875007836,0.366759412,0.865147465,1.578117153,0.935101066
D# min,0.315769794,0.411225249,2.289257576,4,2.053432807,1.329964788,1.974185669,1.102730749,0.363620825,0.875194881,1.620128408,0.969713278
D# min,0.312370419,0.422302183,2.329885491,4,1.997941976,1.417456001,2.343453069,1.229538682,0.306948696,0.970961206,1.810126256,1.078710499
D# min,0.310305296,0.429362907,2.290207359,4,2.051757204,1.471653535,2.483259233,1.295071125,0.270470582,1.083312291,2.045482832,1.192437093
D# min,0.31245141,0.415430982,2.311064635,4,2.063956081,1.450197197,2.491581256,1.303400772,0.241778451,1.206092131,2.283259234,1.317432638
D# min,0.295745446,0.40368676,2.304176962,4,2.070758536,1.490759154,2.576398486,1.3339734,0.232300813,1.331602734,2.510968794,1.414497386
D# min,0.2942344,0.440889031,2.294993905,4,2.061317669,1.491334104,2.580063074,1.33331829,0.217954367,1.369860208,2.608715101,1.43845186
D# min,0.313854253,0.441609048,2.30582164,4,2.076564415,1.543766181,2.5955117,1.329360903,0.225136969,1.406464346,2.684391491,1.490585741
D# min,0.343187385,0.498057301,2.274121115,4,2.171146669,1.610367817,2.718432739,1.429508856,0.310273962,1.463330391,2.800527905,1.540795152
D# min,0.468558912,0.665226931,2.328422487,4,2.34112392,1.817060825,2.861127839,1.572297678,0.451406597,1.630496433,3.003196793,1.659234119
D# min,0.735549627,0.89758398,2.468689466,4,2.449596348,1.993068238,2.966783917,1.877926297,0.701167148,1.94175582,3.274791351,1.783271766
D# min,0.756958405,0.661786473,2.092482181,4,2.506469851,1.051337778,0.792961846,0.684664464,0.5797554,1.070014266,1.39596515,1.292915974
D# min,0.451070853,0.455069291,2.054855163,4,2.252170095,1.13116052,1.329188688,0.979623046,0.474770308,0.960632258,1.709429303,1.178217464
D# min,0.387318835,0.43841003,2.071244197,4,2.226324305,1.310201053,1.933087919,1.238768392,0.437193553,0.904399245,1.811107108,1.141528785
D# min,0.389738787,0.436431447,2.136626559,4,2.210414998,1.565802135,2.515349875,1.522224457,0.46258357,0.934300631,1.876880824,1.174884653
D# min,0.354641263,0.424434716,2.129689031,4,2.233897929,1.498829504,2.806708959,1.614448684,0.350382569,1.021329794,2.040267055,1.23876537
D# min,0.356321216,0.403573554,2.131587701,4,2.277818985,1.432308312,2.763688317,1.543786685,0.299160811,1.052145345,2.192314364,1.328017501
D# min,0.324767199,0.353405995,2.139697385,4,2.254865923,1.390237008,2.681703522,1.52419349,0.275024024,1.128199424,2.355205905,1.412564795
D# min,0.305729215,0.343302019,2.123176178,4,2.228576105,1.311101578,2.601981275,1.470417471,0.225519673,1.141953553,2.440169616,1.428159189
D# min,0.30246001,0.336185376,2.166739956,4,2.188751289,1.25790119,2.533399537,1.396406524,0.220353817,1.15067457,2.449028533,1.430802363
D# min,0.291108234,0.297900073,2.134225338,4,2.148872028,1.213198503,2.473017645,1.397572891,0.235017441,1.160073863,2.446889327,1.426787269
D# min,0.320716323,0.333030354,2.178646134,4,2.116865698,1.218393571,2.426774652,1.361973074,0.228090876,1.164492733,2.430385098,1.413244429
D# min,0.35093894,0.38622517,2.274264532,4,2.107223673,1.168922052,2.406159007,1.355988768,0.236525671,1.174089794,2.424667755,1.40718381
D# min,0.605299706,0.682985899,2.638250443,4,2.026776522,1.420569405,2.408210006,1.42470762,0.332548574,1.279614153,2.466115043,1.406292918
D# min,1.071776646,1.216453791,3.11187129,3.776487422,1.779117758,1.403391273,2.141860957,1.293215314,0.556298247,1.281755702,2.341315807,1.214144663
D# min,0.962393437,1.56863409,2.341914495,3.317908914,2.797709251,2.648281607,3.587742374,2.723741115,1.141973456,1.354663372,1.906535625,1.297521498
D# min,0.819219324,1.272146125,2.203556905,3.422383287,2.349279075,2.632056236,4,2.386279235,0.739274681,1.421711638,2.295219464,1.398722136
D# min,0.710041789,1.003239289,2.23033965,3.5413256,2.256554328,2.645493656,4,2.14940216,0.577105322,1.671132188,2.718107741,1.562724057
D# min,0.575582605,0.843683923,2.270631593,3.66227899,2.233227605,2.601307076,4,2.011718598,0.376367864,1.746105597,3.039174749,1.668712931
D# min,0.485065582,0.795425745,2.362381542,3.792979731,2.254835538,2.526724408,3.890641692,1.949224302,0.283980516,1.758279216,3.113224748,1.638250633
D# min,0.44065989,0.802497142,2.463084362,3.893633067,2.255604351,2.501002046,3.820610627,1.883026655,0.255325784,1.819006726,3.250550375,1.705042511
D# min,0.414449702,0.795374842,2.517361925,3.944937689,2.266729722,2.39611117,3.755578941,1.810220917,0.235392392,1.904066214,3.420310322,1.794342375
D# min,0.37597145,0.753906709,2.516040092,4,2.277673146,2.401018249,3.670509523,1.742394642,0.205656133,1.944979618,3.509320346,1.824313238
D# min,0.354252499,0.675805112,2.39402714,4,2.287748809,2.417560892,3.678996988,1.724781652,0.208713177,1.93105342,3.544583479,1.854132814
D# min,0.352332605,0.637021272,2.313932785,4,2.32573978,2.366932043,3.659353758,1.697186714,0.211479604,1.901498084,3.490260287,1.819792529
D# min,0.386267894,0.670299186,2.271739282,4,2.363656691,2.402748564,3.589908442,1.702332387,0.23570842,1.831530179,3.332770461,1.745777925
D# min,0.470843893,0.771808652,2.241060572,4,2.466750075,2.427080136,3.628958245,1.752856343,0.299829246,1.865231508,3.307161847,1.764386632
D# min,0.677069852,1.061833552,2.309779677,3.942245243,2.515976561,2.597149193,3.578469422,1.974746155,0.513476784,2.074436267,3.445116687,1.883701884
D# min,1.10180815,1.470814284,2.392601152,3.772617507,2.491196,2.641021436,2.905113887,2.143284596,1.198236407,2.627032173,3.411424733,1.695164329
D# min,0.918329589,1.351950216,2.515717741,3.284093885,2.522245126,2.998892033,3.918492718,1.902432251,0.575640254,2.005711133,2.99406193,1.528133658
D# min,0.565447623,1.061785085,2.647682138,3.702468109,2.541662241,2.622619622,3.797107693,1.880588946,0.424947301,1.862976946,3.180639759,1.778462595
D# min,0.442126234,0.81550797,2.602846087,3.960452744,2.403386572,2.364684289,3.713804285,1.86207983,0.296823964,1.825662458,3.291355419,1.804317876
D# min,0.34405612,0.660898149,2.507747719,4,2.335370418,2.218768553,3.58151687,1.779525455,0.241589515,1.7687694,3.210824349,1.721100342
D# min,0.291397386,0.585632158,2.425836777,4,2.302283708,2.240398787,3.513207978,1.749289047,0.207003742,1.684467636,3.069221906,1.614938564
D# min,0.283470465,0.555058008,2.384944127,4,2.320381329,2.13885485,3.491314061,1.731491314,0.186334904,1.603039108,2.92688532,1.518228421
D# min,0.275454775,0.514845652,2.345827369,4,2.318490455,2.086188555,3.37088847,1.665642942,0.165247059,1.51410798,2.791625812,1.439700244
D# min,0.279757641,0.494718273,2.302723513,4,2.308111884,2.097883669,3.314410892,1.652273854,0.158350513,1.499067722,2.795001184,1.442391052
D# min,0.283730351,0.469127378,2.28440179,4,2.326172663,1.991557652,3.262966895,1.599956238,0.15919691,1.525752392,2.85054779,1.482590596
D# min,0.297383004,0.476280624,2.272393261,4,2.31232596,1.986338593,3.157076988,1.562519096,0.172738132,1.559454421,2.897517487,1.523332429
D# min,0.339182424,0.522347783,2.272178342,4,2.347666211,1.996394467,3.138084487,1.556339305,0.204563553,1.625905731,2.958502508,1.576739035
D# min,0.411938829,0.641366415,2.264258499,4,2.494157744,2.004699891,3.190667884,1.576645644,0.269472644,1.688471371,2.973282446,1.61483762
D# min,0.540992222,0.867105784,2.285567338,3.928143463,2.905881636,2.430681441,3.243186863,1.756912951,0.507084483,1.909821055,3.072694969,1.790057746
D# min,0.989063137,1.165064413,2.259922993,3.619823419,3.33273158,2.789079605,3.019974871,1.928944122,0.724541337,2.187214564,2.718524505,2.001676427
D# min,0.902693017,0.875496848,2.017339781,2.886564991,1.913419892,2.202562582,2.821480986,1.730431707,1.107505952,2.189167254,4,2.730022004
D# min,0.632968484,0.751517554,1.85716167,2.80324862,1.610250149,2.080473825,2.898461885,1.753000095,0.639768142,2.338834407,4,2.354274588
D# min,0.514631482,0.63357112,1.723000679,2.61377515,1.501312396,1.978327815,2.909417324,1.715334818,0.410748134,2.277962579,4,2.178112857
D# min,0.482193329,0.580274521,1.624673938,2.491636809,1.481184689,1.902563875,2.929646448,1.683089607,0.334093962,2.239169718,4,2.129190314
D# min,0.459410965,0.550979715,1.556391046,2.432209662,1.467897769,1.845429384,2.916579807,1.695604013,0.309036895,2.216357,4,2.125544426
D# min,0.420096601,0.494431394,1.507674667,2.398822638,1.440288023,1.788268322,2.882617727,1.684596313,0.280789822,2.19936034,4,2.128909443
D# min,0.367544267,0.482066314,1.511004044,2.397610856,1.386524784,1.74566131,2.848234666,1.659008542,0.248206489,2.197336317,4,2.115441352
D# min,0.343741918,0.458610231,1.513206059,2.427278667,1.290396924,1.738908579,2.843059884,1.647422688,0.226317554,2.192178398,4,2.104938873
D# min,0.330806662,0.445030915,1.523509405,2.461302214,1.193107964,1.721413259,2.839049692,1.632266884,0.212632178,2.198493908,4,2.089758031
D# min,0.325270929,0.453557283,1.546515313,2.483315382,1.150934765,1.703782737,2.811951873,1.631162138,0.216061038,2.205407756,4,2.071655127
D# min,0.357351969,0.450752219,1.55375232,2.499185422,1.176111169,1.714785922,2.743944718,1.63524476,0.241361652,2.234846973,4,2.081704074
D# min,0.404593736,0.49503469,1.603863764,2.574685193,1.331382748,1.740694021,2.662072928,1.694779427,0.348078193,2.256716751,4,2.1673134
D# min,0.689287664,0.769480278,1.871259967,2.679448322,1.703541476,1.798293662,2.627119945,1.800349405,0.573805324,2.307618632,4,2.530647446
D# min,1.397746083,1.356260993,2.238111847,2.483676998,2.109435412,2.084914693,2.67699838,1.951420747,0.792661221,2.37101286,3.923195738,3.016048036
D# min,1.394483355,1.013832576,1.610004742,2.062519993,1.621082194,1.269541461,1.672301946,1.410632146,1.475334115,2.931449529,3.212498885,2.968087398
D# min,0.771425889,0.754865195,1.759801305,2.500184066,1.524444936,1.390192016,1.843924129,1.404645558,0.798565905,2.465494781,4,2.576259831
D# min,0.453260907,0.532396827,1.643970686,2.606118282,1.343349226,1.401052319,1.912989804,1.337723888,0.437027824,2.165023126,4,2.284745739
D# min,0.399099026,0.480214841,1.5894429,2.628531926,1.323690293,1.38973651,2.03277453,1.283952539,0.287489754,2.092390616,4,2.237795241
D# min,0.371115364,0.439806162,1.581999043,2.669565769,1.369397571,1.395121307,2.100148873,1.264957947,0.238292386,2.076515042,4,2.231594388
D# min,0.358207207,0.424145523,1.620271492,2.743889851,1.461188585,1.416048113,2.135356226,1.263980589,0.199956332,2.058789754,4,2.225372603
D# min,0.362532851,0.407692239,1.651194328,2.800309546,1.539012291,1.414920995,2.145681832,1.264164706,0.201051759,2.050986259,4,2.215555582
D# min,0.370263648,0.376525365,1.674569997,2.845676953,1.587678617,1.410871509,2.173616716,1.260867566,0.214881085,2.052330934,4,2.203143455
D# min,0.372947416,0.368858324,1.692901679,2.860673794,1.632321473,1.418632534,2.16764536,1.250009674,0.236041195,2.058815691,4,2.190510149
D# min,0.38299969,0.365459658,1.674146285,2.826905141,1.629158661,1.409276089,2.152446065,1.246512945,0.250994055,2.053270657,4,2.18717676
D# min,0.385576164,0.356680918,1.636305455,2.779525205,1.607949354,1.381203335,2.154170863,1.23263828,0.261523236,2.075666438,4,2.2000684
D# min,0.379974038,0.358305997,1.589708572,2.723203281,1.558387648,1.360082456,2.118753211,1.250043305,0.28814417,2.04694769,4,2.208137426
D# min,0.354554468,0.361574761,1.537023033,2.649016945,1.507711121,1.339949755,2.053176392,1.257606368,0.382267172,2.015947591,4,2.312045722
D# min,0.418876386,0.366739545,1.50334857,2.702152105,1.632989915,1.285302801,2.072811917,1.296432739,0.551665838,1.984004177,4,2.738334167
D# min,1.132535269,1.014112455,2.387555369,4,2.244406932,1.236655007,1.557988041,1.333890919,0.992163166,2.006655856,3.392315467,2.616841505
D# min,0.607260997,0.637275586,2.160114722,4,2.281773626,1.191532248,1.740397151,1.313447614,0.593610867,2.167685208,3.652330588,2.109782073
D# min,0.442652606,0.632076997,2.176721755,4,2.323141325,1.343085992,1.876001901,1.255032087,0.368133602,2.164521874,3.749611569,1.924734668
D# min,0.386672814,0.540852576,2.148547992,4,2.375632027,1.3092672,1.859551728,1.187711514,0.275858535,2.167607599,3.801589285,1.88964715
D# min,0.345568606,0.496506047,2.145257741,4,2.41506922,1.303534841,1.893618514,1.166151233,0.255394965,2.194028952,3.844386245,1.906168924
D# min,0.333785757,0.544370538,2.176038701,4,2.395991876,1.251842506,1.901050317,1.161196635,0.248488267,2.201197357,3.852002638,1.910079671
D# min,0.299529715,0.459409952,2.152438656,4,2.330012244,1.229751415,1.921577145,1.146723054,0.237119321,2.200144092,3.854611029,1.902592454
